Start Time,Reason,Code Version,Inputs Directory,Total Pop,Seed Pop Size,Completed,Sim Length,Timestep,Input Width,Start Pop,End Pop,Peak Pop,Start Date,End Date,Sim Run time,CT Run time,Records Run time,Results Directory,Birth Factor,Death Factor,Recovery Factor,Proportional Recovery Factor,Binominal Sampling,Min Birth Spacing,Peak Memory Usage (MB),Output Record Format,v/M,Stats Run Time,Eligibility Checks,Failed Eligibility Checks
20180706-190002:060,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186668,31250,TRUE,58439,1y,10y,248243,498586,498586,1/1/1855,01/01/2015,78.17813852,286.3755718,2.05E-06,src/main/resources/valipop/results/batch53-fs/20180706-190002:060,0,0,0.3,0.1,TRUE,147,9200.592752,NONE,19,380.6995798,,
20180706-190321:403,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193977,31250,TRUE,58439,1y,10y,249808,501488,501488,1/1/1855,01/01/2015,72.94278092,251.5939726,2.04E-06,src/main/resources/valipop/results/batch53-fs/20180706-190321:403,0,0,0.6,0.5,TRUE,147,8859.59692,NONE,19,341.0337937,,
20180706-190219:299,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186777,31250,TRUE,58439,1y,10y,248418,498368,498368,1/1/1855,01/01/2015,79.13662522,282.0883193,2.00E-06,src/main/resources/valipop/results/batch53-fs/20180706-190219:299,0,0,0.3,0.1,TRUE,147,9058.069992,NONE,19,382.7980064,,
20180706-190032:916,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1324586,31250,TRUE,58439,1y,10y,277060,556032,556032,1/1/1855,01/01/2015,76.52997248,454.091332,1.10E-05,src/main/resources/valipop/results/batch53-fs/20180706-190032:916,0,0,0.4,0,TRUE,147,8266.780624,NONE,2,370.0536199,,
20180706-190615:914,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187799,31250,TRUE,58439,1y,10y,248534,498797,498797,1/1/1855,01/01/2015,73.69365931,261.3800815,1.99E-06,src/main/resources/valipop/results/batch53-fs/20180706-190615:914,0,0,0.6,0.5,TRUE,147,8851.083264,NONE,22,342.6852415,,
20180706-190651:935,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193948,31250,TRUE,58439,1y,10y,249789,501928,501928,1/1/1855,01/01/2015,75.54364681,252.6923592,1.11E-05,src/main/resources/valipop/results/batch53-fs/20180706-190651:935,0,0,0.6,0.5,TRUE,147,8971.935912,NONE,19,342.6713605,,
20180706-190915:044,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187594,31250,TRUE,58439,1y,10y,248427,498773,498773,1/1/1855,01/01/2015,77.36081457,270.017453,2.00E-06,src/main/resources/valipop/results/batch53-fs/20180706-190915:044,0,0,0.3,0.2,TRUE,147,8963.717672,NONE,20,376.9092506,,
20180706-190647:400,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186221,31250,TRUE,58439,1y,10y,248277,498085,498085,1/1/1855,01/01/2015,78.45513393,450.4430973,2.00E-06,src/main/resources/valipop/results/batch53-fs/20180706-190647:400,0,0,0.4,0,TRUE,147,9172.994232,NONE,0,369.2134923,,
20180706-190957:817,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1192862,31250,TRUE,58439,1y,10y,249692,501230,501230,1/1/1855,01/01/2015,74.89327178,280.3371895,1.81E-06,src/main/resources/valipop/results/batch53-fs/20180706-190957:817,0,0,0.3,0.1,TRUE,147,9120.587592,NONE,14,374.599492,,
20180706-191127:469,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185370,31250,TRUE,58439,1y,10y,248120,497545,497545,1/1/1855,01/01/2015,66.06117971,241.5494085,2.05E-06,src/main/resources/valipop/results/batch53-fs/20180706-191127:469,0,0,0.6,0.5,TRUE,147,8868.05752,NONE,31,334.7768386,,
20180706-190942:150,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1330224,31250,TRUE,58439,1y,10y,278373,558682,558682,1/1/1855,01/01/2015,86.93700472,278.319243,2.45E-06,src/main/resources/valipop/results/batch53-fs/20180706-190942:150,0,0,0.3,0.2,TRUE,147,9310.418944,NONE,46,382.6180384,,
20180706-190729:528,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191330,31250,TRUE,58439,1y,10y,249266,500039,500039,1/1/1855,01/01/2015,73.1549627,441.1944568,1.90E-06,src/main/resources/valipop/results/batch53-fs/20180706-190729:528,0,0,0.4,0,TRUE,147,8566.63824,NONE,78,368.2747385,,
20180706-191126:598,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1194547,31250,TRUE,58439,1y,10y,249966,501431,501431,1/1/1855,01/01/2015,75.000808,267.8813178,2.09E-06,src/main/resources/valipop/results/batch53-fs/20180706-191126:598,0,0,0.3,0.2,TRUE,147,8268.233456,NONE,20,369.0835293,,
20180706-191227:359,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193246,31250,TRUE,58439,1y,10y,249799,501364,501364,1/1/1855,01/01/2015,78.92006851,270.8312831,1.96E-06,src/main/resources/valipop/results/batch53-fs/20180706-191227:359,0,0,0.3,0.2,TRUE,147,9067.878344,NONE,40,376.0287404,,
20180706-191229:745,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1319772,31250,TRUE,58439,1y,10y,276344,554004,554004,1/1/1855,01/01/2015,87.19752063,303.0005219,1.90E-06,src/main/resources/valipop/results/batch53-fs/20180706-191229:745,0,0,0.3,0.1,TRUE,147,8972.52516,NONE,22,396.6525182,,
20180706-191429:317,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1327626,31250,TRUE,58439,1y,10y,277704,557433,557433,1/1/1855,01/01/2015,80.52774534,266.0079911,2.08E-06,src/main/resources/valipop/results/batch53-fs/20180706-191429:317,0,0,0.6,0.5,TRUE,147,9080.10856,NONE,42,350.324552,,
20180706-191445:661,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189269,31250,TRUE,58439,1y,10y,248959,499241,499241,1/1/1855,01/01/2015,79.92178179,292.8837158,2.15E-06,src/main/resources/valipop/results/batch53-fs/20180706-191445:661,0,0,0.3,0.1,TRUE,147,9126.288384,NONE,16,389.7995455,,
20180706-191736:337,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190201,31250,TRUE,58439,1y,10y,249075,499768,499768,1/1/1855,01/01/2015,74.19484275,259.2279296,1.97E-06,src/main/resources/valipop/results/batch53-fs/20180706-191736:337,0,0,0.6,0.5,TRUE,147,8888.76332,NONE,18,345.273716,,
20180706-185203:618,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191816,31250,TRUE,58439,1y,10y,249441,500463,500463,1/1/1855,01/01/2015,175.9822203,1096.208516,2.51E-06,src/main/resources/valipop/results/batch53-fs/20180706-185203:618,0,0,0.2,0,TRUE,147,8275.098032,NONE,81,957.782763,,
20180706-191805:404,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188535,31250,TRUE,58439,1y,10y,248827,499054,499054,1/1/1855,01/01/2015,74.69925765,255.3830909,1.64E-06,src/main/resources/valipop/results/batch53-fs/20180706-191805:404,0,0,0.6,0.5,TRUE,147,9069.34012,NONE,22,341.1783864,,
20180706-191536:608,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1282191,31250,TRUE,58439,1y,10y,268156,538350,538350,1/1/1855,01/01/2015,73.1418658,449.2724359,1.88E-06,src/main/resources/valipop/results/batch53-fs/20180706-191536:608,0,0,0.5,0,TRUE,147,9103.214376,NONE,0,358.1671521,,
20180706-192212:305,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1184192,31250,TRUE,58439,1y,10y,247828,497145,497145,1/1/1855,01/01/2015,65.92126807,239.9388079,1.81E-06,src/main/resources/valipop/results/batch53-fs/20180706-192212:305,0,0,0.6,0.6,TRUE,147,8940.949288,NONE,20,338.0627174,,
20180706-192121:616,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185679,31250,TRUE,58439,1y,10y,247986,498499,498499,1/1/1855,01/01/2015,77.1456704,254.0080549,1.78E-06,src/main/resources/valipop/results/batch53-fs/20180706-192121:616,0,0,0.3,0.2,TRUE,147,8838.341096,NONE,22,366.8650724,,
20180706-190408:018,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188447,31250,TRUE,58439,1y,10y,248858,498592,498592,1/1/1855,01/01/2015,184.5596509,621.9328081,2.34E-06,src/main/resources/valipop/results/batch53-fs/20180706-190408:018,0,0,0.1,0.1,TRUE,147,8561.90016,NONE,17,980.041955,,
20180706-192212:562,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1330123,31250,TRUE,58439,1y,10y,278470,558619,558619,1/1/1855,01/01/2015,85.93386795,269.5155141,2.26E-06,src/main/resources/valipop/results/batch53-fs/20180706-192212:562,0,0,0.3,0.2,TRUE,147,9324.549792,NONE,38,388.9939173,,
20180706-192209:980,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1320560,31250,TRUE,58439,1y,10y,276367,553947,553947,1/1/1855,01/01/2015,82.29736929,281.6844221,1.72E-06,src/main/resources/valipop/results/batch53-fs/20180706-192209:980,0,0,0.3,0.1,TRUE,147,9345.722032,NONE,22,390.8000758,,
20180706-192320:828,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1243547,31250,TRUE,58439,1y,10y,260094,521957,521957,1/1/1855,01/01/2015,77.84960938,265.2912758,2.30E-06,src/main/resources/valipop/results/batch53-fs/20180706-192320:828,0,0,0.3,0.2,TRUE,147,9232.25868,NONE,21,385.1827505,,
20180706-192148:028,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185661,31250,TRUE,58439,1y,10y,247976,498492,498492,1/1/1855,01/01/2015,78.55670118,448.6927481,2.19E-06,src/main/resources/valipop/results/batch53-fs/20180706-192148:028,0,0,0.5,0,TRUE,147,9111.017864,NONE,44,356.5449337,,
20180706-192214:608,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189206,31250,TRUE,58439,1y,10y,248768,499130,499130,1/1/1855,01/01/2015,71.82894798,445.9813252,2.01E-06,src/main/resources/valipop/results/batch53-fs/20180706-192214:608,0,0,0.5,0,TRUE,147,8189.923288,NONE,10,355.7737499,,
20180706-192435:529,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191530,31250,TRUE,58439,1y,10y,249141,499913,499913,1/1/1855,01/01/2015,78.65587347,274.9334669,1.75E-06,src/main/resources/valipop/results/batch53-fs/20180706-192435:529,0,0,0.3,0.2,TRUE,147,9181.964104,NONE,22,380.0128924,,
20180706-192608:730,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187846,31250,TRUE,58439,1y,10y,248738,499366,499366,1/1/1855,01/01/2015,72.6512575,251.7054369,2.40E-06,src/main/resources/valipop/results/batch53-fs/20180706-192608:730,0,0,0.6,0.6,TRUE,147,8971.229184,NONE,22,340.7136715,,
20180706-192539:411,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185573,31250,TRUE,58439,1y,10y,248084,498040,498040,1/1/1855,01/01/2015,78.49901155,293.2211228,2.17E-06,src/main/resources/valipop/results/batch53-fs/20180706-192539:411,0,0,0.3,0.1,TRUE,147,9131.995448,NONE,22,387.5786302,,
20180706-192730:721,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185153,31250,TRUE,58439,1y,10y,248156,498010,498010,1/1/1855,01/01/2015,79.55379983,279.5449208,1.93E-06,src/main/resources/valipop/results/batch53-fs/20180706-192730:721,0,0,0.3,0.1,TRUE,147,9181.628008,NONE,22,388.3599068,,
20180706-192857:396,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1239983,31250,TRUE,58439,1y,10y,259379,520378,520378,1/1/1855,01/01/2015,76.82471984,261.1475255,2.29E-06,src/main/resources/valipop/results/batch53-fs/20180706-192857:396,0,0,0.6,0.6,TRUE,147,8884.394288,NONE,20,347.2427609,,
20180706-192919:584,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189223,31250,TRUE,58439,1y,10y,248894,499202,499202,1/1/1855,01/01/2015,74.80449402,247.4857528,1.92E-06,src/main/resources/valipop/results/batch53-fs/20180706-192919:584,0,0,0.6,0.6,TRUE,147,9058.23808,NONE,16,349.7848974,,
20180706-193258:646,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186324,31250,TRUE,58439,1y,10y,248487,498176,498176,1/1/1855,01/01/2015,68.24157171,239.5414678,1.76E-06,src/main/resources/valipop/results/batch53-fs/20180706-193258:646,0,0,0.6,0.6,TRUE,147,8936.568296,NONE,16,333.5937575,,
20180706-193019:583,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1184527,31250,TRUE,58439,1y,10y,247809,497533,497533,1/1/1855,01/01/2015,67.625684,434.2991237,1.84E-06,src/main/resources/valipop/results/batch53-fs/20180706-193019:583,0,0,0.5,0,TRUE,147,8332.768936,NONE,2,346.1615812,,
20180706-193301:905,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1192586,31250,TRUE,58439,1y,10y,249621,500286,500286,1/1/1855,01/01/2015,78.31782313,257.5453339,1.98E-06,src/main/resources/valipop/results/batch53-fs/20180706-193301:905,0,0,0.4,0.2,TRUE,147,9112.240416,NONE,19,363.1610958,,
20180706-193439:650,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1192004,31250,TRUE,58439,1y,10y,249436,500364,500364,1/1/1855,01/01/2015,77.55617802,258.9841736,2.26E-06,src/main/resources/valipop/results/batch53-fs/20180706-193439:650,0,0,0.4,0.2,TRUE,147,8144.777032,NONE,22,359.775193,,
20180706-193447:242,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185872,31250,TRUE,58439,1y,10y,248220,498165,498165,1/1/1855,01/01/2015,75.95290539,273.4398555,1.07E-05,src/main/resources/valipop/results/batch53-fs/20180706-193447:242,0,0,0.4,0.1,TRUE,147,8152.059168,NONE,23,360.4677104,,
20180706-193531:611,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1185494,31250,TRUE,58439,1y,10y,247950,497798,497798,1/1/1855,01/01/2015,73.915265,266.6763339,1.96E-06,src/main/resources/valipop/results/batch53-fs/20180706-193531:611,0,0,0.4,0.2,TRUE,147,8990.155472,NONE,19,363.3156818,,
20180706-193716:235,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187263,31250,TRUE,58439,1y,10y,248271,498407,498407,1/1/1855,01/01/2015,72.88621288,249.3489841,2.15E-06,src/main/resources/valipop/results/batch53-fs/20180706-193716:235,0,0,0.6,0.6,TRUE,147,9835.87972,NONE,34,354.2223137,,
20180706-193651:527,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188618,31250,TRUE,58439,1y,10y,248711,499090,499090,1/1/1855,01/01/2015,78.13279233,272.5565139,1.94E-06,src/main/resources/valipop/results/batch53-fs/20180706-193651:527,0,0,0.4,0.2,TRUE,147,9131.708968,NONE,21,371.1952489,,
20180706-193821:152,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187704,31250,TRUE,58439,1y,10y,248502,498630,498630,1/1/1855,01/01/2015,78.34460738,295.7546132,2.24E-06,src/main/resources/valipop/results/batch53-fs/20180706-193821:152,0,0,0.4,0.1,TRUE,147,8953.690392,NONE,21,373.5509033,,
20180706-193634:253,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189995,31250,TRUE,58439,1y,10y,249120,499801,499801,1/1/1855,01/01/2015,78.79090783,445.1919593,2.12E-06,src/main/resources/valipop/results/batch53-fs/20180706-193634:253,0,0,0.5,0,TRUE,147,9146.596352,NONE,0,352.8290599,,
20180706-193650:577,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188807,31250,TRUE,58439,1y,10y,248929,499330,499330,1/1/1855,01/01/2015,72.31144145,441.3874241,1.77E-06,src/main/resources/valipop/results/batch53-fs/20180706-193650:577,0,0,0.5,0,TRUE,147,7648.173744,NONE,0,359.0664395,,
20180706-194025:157,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187851,31250,TRUE,58439,1y,10y,248638,498169,498169,1/1/1855,01/01/2015,74.79217755,253.0828692,2.51E-06,src/main/resources/valipop/results/batch53-fs/20180706-194025:157,0,0,0.6,0.6,TRUE,147,8930.272192,NONE,80,346.9449444,,
20180706-194034:332,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1198414,31250,TRUE,58439,1y,10y,250989,503182,503182,1/1/1855,01/01/2015,75.57593481,246.2178925,2.10E-06,src/main/resources/valipop/results/batch53-fs/20180706-194034:332,0,0,0.6,0.6,TRUE,147,8840.711096,NONE,19,344.1847481,,
20180706-194000:594,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1313105,31250,TRUE,58439,1y,10y,275015,551417,551417,1/1/1855,01/01/2015,86.23839431,291.0231589,1.83E-06,src/main/resources/valipop/results/batch53-fs/20180706-194000:594,0,0,0.4,0.1,TRUE,147,9182.585968,NONE,23,384.4526195,,
20180706-194342:460,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1195450,31250,TRUE,58439,1y,10y,250243,501796,501796,1/1/1855,01/01/2015,66.35763973,240.78982,2.00E-06,src/main/resources/valipop/results/batch53-fs/20180706-194342:460,0,0,0.6,0.6,TRUE,147,9027.817368,NONE,38,336.6194917,,
20180706-194443:342,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189684,31250,TRUE,58439,1y,10y,248999,499064,499064,1/1/1855,01/01/2015,76.09238776,261.1724458,2.04E-06,src/main/resources/valipop/results/batch53-fs/20180706-194443:342,0,0,0.4,0.2,TRUE,147,9296.642584,NONE,24,360.1410785,,
20180706-194618:259,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188642,31250,TRUE,58439,1y,10y,248840,499228,499228,1/1/1855,01/01/2015,76.79930186,252.2377481,2.02E-06,src/main/resources/valipop/results/batch53-fs/20180706-194618:259,0,0,0.4,0.2,TRUE,147,9236.586208,NONE,16,370.1313249,,
20180706-194429:983,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186516,31250,TRUE,58439,1y,10y,248130,498083,498083,1/1/1855,01/01/2015,67.66311855,431.4398915,1.80E-06,src/main/resources/valipop/results/batch53-fs/20180706-194429:983,0,0,0.5,0,TRUE,147,8234.754,NONE,17,345.990314,,
20180706-194717:811,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186933,31250,TRUE,58439,1y,10y,248496,498147,498147,1/1/1855,01/01/2015,74.67766976,265.6282567,1.96E-06,src/main/resources/valipop/results/batch53-fs/20180706-194717:811,0,0,0.4,0.2,TRUE,147,9053.026856,NONE,16,357.336585,,
20180706-194639:554,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1319498,31250,TRUE,58439,1y,10y,276234,553867,553867,1/1/1855,01/01/2015,80.70056705,296.2021637,1.75E-06,src/main/resources/valipop/results/batch53-fs/20180706-194639:554,0,0,0.4,0.1,TRUE,147,9030.745608,NONE,20,386.0903701,,
20180706-194835:159,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186700,31250,TRUE,58439,1y,10y,248194,498839,498839,1/1/1855,01/01/2015,72.57310688,251.9218558,1.89E-06,src/main/resources/valipop/results/batch53-fs/20180706-194835:159,0,0,0.6,0.6,TRUE,147,8831.084952,NONE,21,336.6490443,,
20180706-194855:694,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189903,31250,TRUE,58439,1y,10y,249125,499463,499463,1/1/1855,01/01/2015,78.12918517,262.8974787,2.23E-06,src/main/resources/valipop/results/batch53-fs/20180706-194855:694,0,0,0.4,0.2,TRUE,147,9178.915888,NONE,50,363.8886522,,
20180706-195142:879,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187024,31250,TRUE,58439,1y,10y,248197,498579,498579,1/1/1855,01/01/2015,74.43508583,243.0016778,2.68E-06,src/main/resources/valipop/results/batch53-fs/20180706-195142:879,0,0,0.6,0.6,TRUE,147,9040.185392,NONE,36,345.7801958,,
20180706-195142:269,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1187232,31250,TRUE,58439,1y,10y,248353,498474,498474,1/1/1855,01/01/2015,73.49096908,253.2414139,2.06E-06,src/main/resources/valipop/results/batch53-fs/20180706-195142:269,0,0,0.6,0.6,TRUE,147,8944.598552,NONE,58,339.6225023,,
20180706-195051:373,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1192446,31250,TRUE,58439,1y,10y,249397,501225,501225,1/1/1855,01/01/2015,77.66021655,284.6174053,2.28E-06,src/main/resources/valipop/results/batch53-fs/20180706-195051:373,0,0,0.4,0.1,TRUE,147,9167.419592,NONE,16,400.7393555,,
20180706-195245:029,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189982,31250,TRUE,58439,1y,10y,249024,499917,499917,1/1/1855,01/01/2015,79.94300806,275.8148652,2.26E-06,src/main/resources/valipop/results/batch53-fs/20180706-195245:029,0,0,0.4,0.1,TRUE,147,8966.551272,NONE,17,372.1187401,,
20180706-195428:692,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189192,31250,TRUE,58439,1y,10y,248838,499596,499596,1/1/1855,01/01/2015,66.15120751,242.670472,1.85E-06,src/main/resources/valipop/results/batch53-fs/20180706-195428:692,0,0,0.6,0.7,TRUE,147,9027.586856,NONE,28,334.0486611,,
20180706-193358:914,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1327048,31250,TRUE,58439,1y,10y,277921,556872,556872,1/1/1855,01/01/2015,205.8107805,657.5261359,2.68E-06,src/main/resources/valipop/results/batch53-fs/20180706-193358:914,0,0,0.1,0.1,TRUE,147,8681.99312,NONE,38,1018.582613,,
20180706-195113:626,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1111626,31250,TRUE,58439,1y,10y,232498,466913,466913,1/1/1855,01/01/2015,76.11716213,432.4234217,2.10E-06,src/main/resources/valipop/results/batch53-fs/20180706-195113:626,0,0,0.5,0,TRUE,147,9073.512984,NONE,9,347.0677606,,
20180706-195126:081,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1191837,31250,TRUE,58439,1y,10y,249294,500705,500705,1/1/1855,01/01/2015,71.96935359,451.314985,1.84E-06,src/main/resources/valipop/results/batch53-fs/20180706-195126:081,0,0,0.5,0,TRUE,147,8536.975448,NONE,0,355.3049431,,
20180706-192917:712,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1184705,31250,TRUE,58439,1y,10y,247808,497211,497211,1/1/1855,01/01/2015,175.0513351,1143.709383,2.58E-06,src/main/resources/valipop/results/batch53-fs/20180706-192917:712,0,0,0.2,0,TRUE,147,7219.839944,NONE,79,931.3939152,,
20180706-195623:128,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1186563,31250,TRUE,58439,1y,10y,248374,498335,498335,1/1/1855,01/01/2015,75.65950823,254.6657333,1.97E-06,src/main/resources/valipop/results/batch53-fs/20180706-195623:128,0,0,0.4,0.2,TRUE,147,9074.225992,NONE,22,362.2803059,,
20180706-195759:728,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1190591,31250,TRUE,58439,1y,10y,249106,500071,500071,1/1/1855,01/01/2015,76.1604602,265.0390874,2.36E-06,src/main/resources/valipop/results/batch53-fs/20180706-195759:728,0,0,0.4,0.2,TRUE,147,9103.523136,NONE,21,368.2037795,,
20180706-195925:145,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188654,31250,TRUE,58439,1y,10y,248633,499034,499034,1/1/1855,01/01/2015,72.89978113,265.4980091,1.87E-06,src/main/resources/valipop/results/batch53-fs/20180706-195925:145,0,0,0.4,0.1,TRUE,147,9134.423312,NONE,20,365.784395,,
20180706-195857:823,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1333185,31250,TRUE,58439,1y,10y,279172,559449,559449,1/1/1855,01/01/2015,81.68980542,276.098636,1.91E-06,src/main/resources/valipop/results/batch53-fs/20180706-195857:823,0,0,0.4,0.2,TRUE,147,9217.718928,NONE,52,374.6572005,,
20180706-195938:672,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1327938,31250,TRUE,58439,1y,10y,277822,557412,557412,1/1/1855,01/01/2015,80.54764449,265.8298183,2.10E-06,src/main/resources/valipop/results/batch53-fs/20180706-195938:672,0,0,0.6,0.7,TRUE,147,9016.020656,NONE,23,356.5723374,,
20180706-195837:513,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1189936,31250,TRUE,58439,1y,10y,248970,500033,500033,1/1/1855,01/01/2015,67.22711704,424.8627703,1.97E-06,src/main/resources/valipop/results/batch53-fs/20180706-195837:513,0,0,0.7,0,TRUE,147,8334.482816,NONE,4,344.1051037,,
20180706-200042:881,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188484,31250,TRUE,58439,1y,10y,248523,498554,498554,1/1/1855,01/01/2015,77.76140311,264.763972,1.86E-06,src/main/resources/valipop/results/batch53-fs/20180706-200042:881,0,0,0.4,0.2,TRUE,147,9068.594408,NONE,20,369.7044519,,
20180706-200248:642,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1193668,31250,TRUE,58439,1y,10y,249947,501222,501222,1/1/1855,01/01/2015,75.30379135,246.9183207,2.01E-06,src/main/resources/valipop/results/batch53-fs/20180706-200248:642,0,0,0.6,0.7,TRUE,147,9070.616264,NONE,61,343.0635067,,
20180706-200251:035,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1188866,31250,TRUE,58439,1y,10y,248733,499261,499261,1/1/1855,01/01/2015,73.44204042,258.3962748,2.07E-06,src/main/resources/valipop/results/batch53-fs/20180706-200251:035,0,0,0.6,0.7,TRUE,147,9058.83404,NONE,17,341.0328361,,
20180706-200336:962,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1192455,31250,TRUE,58439,1y,10y,249499,500320,500320,1/1/1855,01/01/2015,77.32931861,289.0306861,1.86E-06,src/main/resources/valipop/results/batch53-fs/20180706-200336:962,0,0,0.4,0.1,TRUE,147,9106.76536,NONE,25,371.9867415,,
20180706-200514:003,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1246417,31250,TRUE,58439,1y,10y,261038,523818,523818,1/1/1855,01/01/2015,69.51235052,244.1936179,1.92E-06,src/main/resources/valipop/results/batch53-fs/20180706-200514:003,0,0,0.6,0.7,TRUE,147,8887.156728,NONE,42,337.4909256,,
20180706-200455:289,batch53-fs,dev-bf,src/main/resources/valipop/inputs/scotland_test_population/,1184383,31250,TRUE,58439,1y,10y,247941,497223,497223,1/1/1855,01/01/2015,78.37299598,277.4035234,1.12E-05,src/main/resources/valipop/results/batch53-fs/20180706-200455:289,0,0,0.4,0.1,TRUE,147,10836.68085,NONE,20,370.6541038,,
